"","created_time","snippet","headline","wordcount","section"
"14","2001-05-16T05:00:00+0000","To the Editor:","Did the Gold Medalist Get Extra Help?",283,"Opinion"
"15","2001-04-29T05:00:00+0000","Scandinavian countries join European passport-free zone (S)","Nordic Nations Expand Passport-Free Zone",153,"Travel"
"16","2001-04-06T05:00:00+0000","Denmark plans to auction its first four licenses for next-generation mobile telephone technology this autumn, the Ministry of Information Technology and Research said. .Participants will submit sealed bids in late August or early September. The pr...","Tech Brief:DANISH 3G SALE",725,"Business Day"
"17","2001-05-17T05:00:00+0000","State-controlled Telenor of Norway says it is in early talks to buy 42 percent of TDC of Denmark, possibly foreshadowing $16 billion merger that could yield first cross-border combination of Europe's former state telecommunications monopolies; Tel...","World Business Briefing | Europe: Norway: Telecom Merger Talks",85,"Business Day"
"18","2001-08-03T05:00:00+0000","Uri Avnery's comments are sophomoric, self-serving and woefully one-sided. The fact that Denmark and Belgium are in the forefront in prosecuting these so-called war crimes simply underscores the fact that small countries with no need to confront a...","LETTERS TO THE EDITOR",355,"Opinion"
"19","2001-01-11T05:00:00+0000","Exhibit, Re(f)use: Solutions for Sustainable Product Design, traveling shows arranged by Arango Design Foundation and curated by Natascha Drabbe, opens at Danish Museum in Copenhagen (Currents); photos (S)","A Show of Some Very Enduring Solutions",217,"Home & Garden"
"20","2001-05-24T05:00:00+0000","COPENHAGEN — Married women and spinsters will soon be indistinguishable by name in Denmark, as they will both be addressed by the single prefix ""Frue"" (Mrs.). Feminists for years have been agitating for this reform to put them in the same","1926:Equality of Sexes : IN OUR PAGES:100, 75 AND 50 YEARS AGO",340,"Opinion"
"21","2001-01-11T05:00:00+0000","Lego Co., the Danish toymaker, has joined forces with Microsoft Corp. in the cybertoy market in a deal that includes video games and Internet marketing..The agreement provides for the development of Lego products for the next Microsoft game consol...","Tech Brief:LEGO IN CYBERSPACE",426,"Business Day"
"22","2001-11-12T05:00:00+0000","NEW YORK — Ventriloquist Edgar Bergen yesterday [Nov. 11] announced three scholarships of $1,000 each to students in Sweden, Denmark and Norway in exchange for a supply of Scandinavian jokes. ""After 15 years of radio,"" Mr. Bergen told an a","1951:Humor Import : IN OUR PAGES:100, 75 AND 50 YEARS AGO",389,"Opinion"
"23","2001-02-21T05:00:00+0000","","Paid Notice: Deaths  WEISER, MAGNUS",54,"Archives"
"24","2001-03-21T05:00:00+0000","Eva Solo, Danish company, designs attractive citrus juicer; drawing (S)","If Life Hands You Lemons, Get a Good-Looking Juicer",84,"Food"
"25","2001-05-21T05:00:00+0000","","New Yorker, Not Recluse",73,"New York"
"26","2001-05-17T05:00:00+0000","Telenor ASA of Norway said it had held talks with SBC Communications Inc. about the U.S. company's 42 percent stake in TDC AS, the biggest phone company in Denmark. . The talks ""may or may not"" continue, Telenor said, declining to comment furthe","Tech Brief:NORDIC PHONE TALKS",672,"Business Day"
"27","2001-10-03T05:00:00+0000","Bodum, Danish housewares and home accessories company, opens Manhattan store; photo (S)","Danes Bearing Goodies Arrive on West 14th",107,"Food"
"28","2001-07-12T05:00:00+0000","NEW YORK — To-night [July 11], more than twenty four hours after the first terrific explosion, caused by a bolt of lightning striking the naval T.N.T dépôt at Lake Denmark, N.J., crashing detonations are still rocking all northwestern New","1926:TNT Disaster : IN OUR PAGES:100, 75 AND 50 YEARS AGO",545,"Opinion"
"29","2001-07-11T05:00:00+0000","","Paid Notice: Deaths  TANIER, GEORGE I.",60,"Archives"
"30","2001-05-29T05:00:00+0000","Sonera Oyj, Finland's top phone company, confirmed that it was looking for a partner but denied a report that it may be bought by Telia AB, its Swedish rival. Its stock rose 8 percent on the speculation nonetheless.. ""No merger talks between Soner...","Tech Brief:SONERA PLAYS DOWN TELIA TALKS",632,"Business Day"
"31","2001-01-22T05:00:00+0000","The Danish toymaker Lego and the U.S. automotive systems maker Johnson Controls Inc. have developed a concept for a family car full of features for children..The Lego INmotion — dubbed ""the ultimate family vehicle"" — is a sport uti","Tech Brief:CAR FOR KIDS",680,"Business Day"
"32","2001-02-20T05:00:00+0000","T Geoffrey Bibby, archaeologist who unearthed 4,000-year-old kingdom in Bahrain, dies at age 83; photo (M)","T. Geoffrey Bibby, 83, Discoverer of Gilgamesh's Island, Dies",676,"World"
"33","2001-04-17T05:00:00+0000","Special to the International Herald Tribune. The power of a traveling design show has long been clear to Scandinavians. In the 1950s, a major exhibition of clean-line Danish chairs, Norwegian enamelware, Swedish silver and Finnish glass made a 24-...","The Fire Beneath the Ice : Nordic Design Takes a Tour",6639,"Style"
"34","2001-10-30T05:00:00+0000","Danish company, D/S Progress, whose oil tanker sailed into Baltimore Harbor with rust hole in its hull, pleads guilty to trying to conceal leak and deliberately polluting harbor in Mar 2000; agrees to fine of at least $250,000; captain and two sup...","National Briefing | Mid-Atlantic: Maryland: Company Admits Pollution",93,"U.S."
"35","2001-12-30T05:00:00+0000","","Paid Notice: Deaths  DOUGLAS, WILLIAM R.",78,"Archives"
"36","2001-04-07T05:00:00+0000","","PACKAGING VENTURE",102,"Business Day"
"37","2001-05-24T05:00:00+0000","","A Study Casts Doubt On the Placebo Effect",157,"U.S."
"38","2001-06-22T05:00:00+0000","Grace Glueck reviews work of Danish artist Leif Kath at DCA Gallery (S)","Leif Kath",198,"Arts"
"39","2001-07-27T05:00:00+0000","","Sorensen Still Pedaling After All These Years",689,"Sports"
"40","2001-02-15T05:00:00+0000","European Union Parliament passes measure establishing strict rules on genetically modified organisms, preparing to end Europe's unofficial moratorium on bioengineered seeds and food; strictness of new controls is intended to respond to intense sus...","EUROPE APPROVES STRICT FOOD RULES",760,"World"
"41","2001-08-02T05:00:00+0000","Twenty chair designs of Hans J Wegner will be available through Brayton International; photo (Currents) (S)","Simple If Much Decorated Chairs From a Distinguished Designer",168,"Home & Garden"
"42","2001-07-03T05:00:00+0000","Rushing to the courthouse after a car accident does not appear to prolong the symptoms of whiplash, a new study in Denmark concluded.","Predicting Chronic Whiplash",233,"Science"
"43","2001-07-26T05:00:00+0000","","For a Day, Riders Do It For France",520,"Sports"
"44","2001-11-18T05:00:00+0000","Bruce Bawer reviews book The Royal Physician's Visit by Per Olov Enquist, translated by Tiina Nunnally (M)","Take My Queen, Please",1110,"Books"
"45","2001-07-03T05:00:00+0000","Rushing to the courthouse after a car accident does not appear to prolong the symptoms of whiplash, a new study in Denmark concluded.","A Clue for Predicting Chronic Whiplash",229,"Health"
"46","2001-07-02T05:00:00+0000","","This Week",395,"Arts"
"47","2001-07-29T05:00:00+0000","","Danielle Hurlburt, Jeremy Galland",181,"Style"
"48","2001-11-07T05:00:00+0000","Isn't it amazing that more and more people want a quick end to U.S. action in Afghanistan? . It's almost as if these people think that democracy and freedom are their birthright, that their right to demonstrate was born without cost.. Wrong! Our f...","The Price of Freedom : LETTERS TO THE EDITOR",398,"Opinion"
"49","2001-07-03T05:00:00+0000","People with very stiff necks shortly after car accidents are the ones most likely to suffer from chronic whiplash, a new study in Denmark concluded.

 The study, published last month in the journal Neurology, followed 141 patients who suffered whi...","VITAL SIGNS: PROGNOSIS; A Clue for Predicting Chronic Whiplash",300,"Health"
"50","2001-09-26T05:00:00+0000","Brian Nielsen discusses his preparations for heavyweight bout against Mike Tyson on Oct 13 in Copenhagen (S)","Tyson's Foe Has Confidence",277,"Sports"
"51","2001-04-15T05:00:00+0000","","Catherine Boyle, David Winkler",475,"Style"
"52","2001-09-14T05:00:00+0000","A 17-year-old computer hacker who jammed major Web sites, raising questions about global Internet security, was sentenced in Montreal on Wednesday to eight months in a detention center and fined $165. Known by his Internet nickname Mafiaboy, the y...","Tech brief:'MAFIABOY' SENTENCED",408,"Business Day"
"53","2001-10-05T05:00:00+0000","From Laura Cunning in Manila:. I have just finished reading your report on the BlueTag ""intelligent"" baggage tags, (Sept. 28). Where can I buy them or find out more?. Editor's note: BlueTags are not yet on the market. You can get more informatio","On BlueTags : LETTERS TO THE TRAVEL EDITOR",350,"Style"
"54","2001-02-28T05:00:00+0000","Maina Gielgud steps down as artistic director designate of Boston Ballet (S)","Chosen Director Quits Boston Ballet",94,"Arts"
"55","2001-05-08T05:00:00+0000","Aage B Sorensen, Harvard sociologist, dies at age 59 (M)","Aage Sorensen, 59, Inequality Theorist at Harvard",314,"U.S."
"56","2001-12-25T05:00:00+0000","lego tinkered with success, and is now paª","Lego Tinkered With Success, And Is Now Paying a Price",1278,"Business Day"
"57","2001-05-10T05:00:00+0000","Ecco, shoe company based in Bredebro, Denmark, selects New York office of Grey Worldwide, part of Grey Global Group, to handle its first worldwide advertising assignment; Coca-Cola Co names Cliff Freeman & Partners as first agency to handle print ...","Agencies Named For Accounts",228,"Business Day"
"58","2001-11-25T05:00:00+0000","","And Bear In Mind",468,"Books"
"59","2001-01-28T05:00:00+0000","Gabriel Axel's 1988 film Babette's Feast is issued in DVD; photo (M)","Another Helping of 'Feast' (From a Lean Body of Work)",549,"Movies"
"60","2001-02-13T05:00:00+0000","Lawrence Van Gelder reviews Jewish Repertory Theater production of Annie Korzen's one-woman show Excuse Me, I'm Talking,! written by Korzen and directed by Judy Chaikin (M)","Searching for an Inner Self From a Bronx Perspective",559,"Theater"
"61","2001-08-23T05:00:00+0000","Norway's Telenor reports net loss of $179 million in its second quarter; graph (S)","World Business Briefing | Europe: Norway: Write-Offs By Telenor",86,"Business Day"
"62","2001-11-22T05:00:00+0000","Boxing manager Shelley Finkel announces that Mike Tyson will fight heavyweight champion Lennox Lewis in April 2002 (S)","Manager Says Tyson Will Face Lewis",59,"Sports"
"63","2001-12-21T05:00:00+0000","Roberta Smith reviews work of late Danish designer Verner Panton at R 20th Century gallery; photos of installations (S)","Verner Panton",350,"Arts"
"64","2001-11-18T05:00:00+0000","""On April 5, 1768, Johann Friedrich Struensee was appointed Royal Physician to King Christian VII of Denmark, and four years later he was executed.""","'The Royal Physician's Visit'",4025,"Books"
"65","2001-08-19T05:00:00+0000","Ron Jenkins reviews production of Shakespeare's Hamlet by Lithuanian theater director Eimuntas Nekrosius, in castle courtyard in Elsinore, Denmark; photos (M)","A 'Hamlet' in Which Pain Is No Metaphor",1794,"Theater"
"66","2001-12-02T05:00:00+0000","","And Bear In Mind",493,"Books"
"67","2001-08-22T05:00:00+0000","Only about 20 percent of French households are connected to the Internet, a report released by the French Finance Ministry said..While more French families are becoming Internet savvy — only one in 12 was online in 1999 — the rate of new su","Tech Brief:FRENCH DISCONNECTION",693,"Business Day"
"68","2001-05-23T05:00:00+0000","an ico","An Iced-Tea Pitcher Yields the Taste But Not the Leaves",129,"Food"
"69","2001-09-05T05:00:00+0000","ServiceMaster Co's Terminix unit, leading termite and pest-control company, agrees to sell some European businesses to Nordic Capital Svenska for about $100 million (S)","SWEDISH INVESTORS TO BUY BUSINESSES FROM TERMINIX",78,"Business Day"
"70","2001-09-19T05:00:00+0000","I'm all for a war on terrorism but I'm growing weary of the calls being made to severely restrict U.S. freedoms. After all, these freedoms are what make the United States a great nation. Instead of all these new airport restrictions the Federal Go...","Drawing Battle Lines For the War on Terrorism : LETTERS TO THE EDITOR",609,"Opinion"
"71","2001-03-15T05:00:00+0000","Emerald green is color of season in home furnishings (Currents); photo (S)","Everything Looks Good With Green",135,"Home & Garden"
"72","2001-06-14T05:00:00+0000","","Paid Notice: Deaths  ABRAMS, GEORGE",201,"Archives"
"73","2001-08-16T05:00:00+0000","Alan Truscott bridge column on play in final of World Junior Team Championships; diagram (M)","Same Bid, Similar Problems, But Quite Different Results",408,"Arts"
"74","2001-02-12T05:00:00+0000","Journal of National Cancer Institute publishes study finding no increase in risk of ailments that worry cell-phone critics, just as EG En Guard Cellular announces new product: shield that can be clipped on cell phone's antenna to deflect radiation...","Compressed Data; Divided Opinions About the Risks From Cell Phones",331,"Business Day"
"75","2001-02-10T05:00:00+0000","(Editor's note: The following comment refers to actions by police in Zanzibar last month in breaking up an opposition rally. According to press reports the police fired on fleeing demonstrators and more than 100 people were killed.). I was shocked...","Brutality in Zanzibar",2563,"Opinion"
"76","2001-12-13T05:00:00+0000","Eva Solo Co's new kitchen scale designed by Claus Jensen and Henrik Holbaek noted; photo (Currents column) (S)","Scale In a Glass",117,"Home & Garden"
"77","2001-11-29T05:00:00+0000","Regarding the report ""Embryos Are Cloned From Cells of Humans"" (Nov. 26):. Your article is ample evidence that such brave new technologies require societal approval more than ever before, as science nudges up against the very limits of what is","Human Embryos Cloned : LETTERS TO THE EDITOR",775,"Opinion"
"78","2001-11-12T05:00:00+0000","The International Herald Tribune on Monday starts printing at Tryck & Media's site in Linkoping, Sweden. . The new site, the newspaper's first print site in Scandinavia, is aimed at ensuring earlier and more reliable delivery to readers in Sweden,...","IHT to Print In Sweden",798,"Business Day"
"79","2001-07-28T05:00:00+0000","Israel, wary that some nations might be preparing to charge ranking Israelis with violating Palestinians' human rights, is warning government, army and security officials to be careful about foreign travel destinations; compiles list of nations th...","Israel Is Wary Of Long Reach In Rights Cases",951,"World"
"80","2001-01-21T05:00:00+0000","And the Artist Recreated Nature (or an Illusion","And the Artist Recreated Nature (or an Illusion of It)",755,"Arts"
"81","2001-01-13T05:00:00+0000","As the Bush administration moves into office, the trans-Atlantic relationship will be strained by conflicting initiatives: The U.S. intent to build national missile defenses on one hand, and the European attempt to build up an autonomous rapid rea...","NATO Can Manage Current Strains on Missile Shield",5396,"Opinion"
"82","2001-11-27T05:00:00+0000","The agreement in Doha to start a new set of world trade negotiations has been widely, and rightly, applauded as a much-needed tonic for the global trading system. But two cheers are more appropriate than three..The third cheer should wait until Co...","THINKING AHEAD / Commentary : Global Trade Needs a Balancing Act",4522,"Business Day"
"83","2001-04-17T05:00:00+0000","Regarding ""An Epidemic's Lessons"" (Editorial, April 14):. The Washington Post editorial on my country's foot-and-mouth epidemic draws the wrong conclusions on globalization.. First, it is not sensible to make a comparison with the localized 1980","Foot-and-Mouth Disease : LETTERS TO THE EDITOR",934,"Opinion"
"84","2001-12-05T05:00:00+0000","European Commission reports that industrial and consumer confidence indicators in 12-nation euro zone declined in November, falling two points each from Oct, but that decline is less severe than month ago; indicators for 15-member European Union c...","World Business Briefing | Europe: Economic Confidence Declines",92,"Business Day"
"85","2001-05-20T05:00:00+0000","James Brooke article on travel attractions of Greenland; map; photos (M)3","Where Icebergs Are Born",2579,"Travel"
"86","2001-12-08T05:00:00+0000","European plans for global Galileo satellite navigation system stall when numerous transportation ministers withhold $403 million funding until they can more closely assess recent cost-benefit report (S)","World Business Briefing | Europe: Belgium: Satellite Project Stalls",100,"Business Day"
"87","2001-08-16T05:00:00+0000","300-pound, gas-powered Scootcar from France that seat two people, and are being rented in San Francisco; photo (Currents) (S)","A Few Steps Up From a Scooter, But Still Far Short of a Car",129,"Home & Garden"
"88","2001-07-15T05:00:00+0000","Merchandise marking 50th birthday of children's book Curious George noted; photos (Pulse column) (S)","Chimp Change",177,"Style"
"89","2001-08-18T05:00:00+0000","Allan Kozinn reviews performance at Mostly Mozart Festival of conductor Thomas Dausgaard, Danish conductor, and cellist Pieter Wispelwey, both making New York debuts, and pianist Garrick Ohlsson; photo (M)","A Conductor and a Cellist Make New York Debuts",465,"Arts"
"90","2001-06-01T05:00:00+0000","Boxing promotor Don King makes surprise announcement of bout pitting David Izon against Hasim Rahman in August for two heavyweight titles (M)","Another Feint Comes From Rahman's Camp in Planning August Bout",741,"Sports"
"91","2001-10-09T05:00:00+0000","Dr Eugene S Polzik and colleagues at University of Aarhus in Denmark 'entangle' trillions of cesium atoms, divided into two clouds, in first experiment to create quantum mechanical link between two macroscopic-scale objects; such a step could lead...","From One Quantum State to Another, It's Shades of 'Star Trek'",884,"Science"
"92","2001-10-11T05:00:00+0000","Mike Tyson is training for his fight against Brian Nielsen in Copenhagen (S)","Tyson Not Included In Conference Call",179,"Sports"
"93","2001-07-26T05:00:00+0000","Regarding the report ""College Drink? A Rite in Europe"" (July 12):. The reference in the story to the drinking habits of British undergraduates was misleading. As it is legal for those age 18 and over to drink alcohol in Britain, ""official&","Student Drinking : LETTERS TO THE EDITOR",1355,"Opinion"
"94","2001-06-23T05:00:00+0000","Zab Judah to defend International Boxing Federation junior-welterweight title against Allan Vester (S)","Judah Defending Title Against Vester",170,"Sports"
"95","2001-06-21T05:00:00+0000","Marsha Ginsberg chose modern house in California as setting for updated version of Richard Strauss's Elektra at Long Beach Opera; photo (Currents column) (S)","Stage-Struck or Not, This Furniture Is Going Back to the Shop",145,"Home & Garden"
"96","2001-10-10T05:00:00+0000","Mike Tyson was too busy training for his fight on Saturday against Brian Nielsen to spend 15 minutes talking to the news media by telephone.","Tyson Conference Call Doesn't Include Tyson",175,"Sports"
"97","2001-06-23T05:00:00+0000","UNCASVILLE, Conn., June 22 — The fight was shaping up to be a family affair.","Judah and Tszyu Look Past Their Bouts",507,"Sports"
"98","2001-08-18T05:00:00+0000","ASI","World Briefing",886,"World"
"99","2001-03-06T05:00:00+0000","Alarm that Britain's outbreak of foot-and-mouth disease may have crossed English Channel mounts after French officials report traces of virus in sheep on nine farms in five regions; government quickly halts meat exports and moves to complete slaug...","Animals Set Afire as France Fears Outbreak",827,"World"
"100","2001-08-26T05:00:00+0000","Results of world rowing championship finals noted (M)","U.S. Disappoints In Switzerland",222,"Sports"
"101","2001-03-25T05:00:00+0000","Nia-Malika Henderson reviews book The German Empire: 1870-1918 by Michael Sturmer (S)","Books in Brief: Nonfiction",266,"Books"
"102","2001-11-27T05:00:00+0000","Study finds that single night on call can impair surgeon's steadiness of hand, leading to possible serious mistakes; drawing (S)","Surgeons Need Steady Hand, and Sleep",195,"Health"
"103","2001-07-08T05:00:00+0000","Latest hot spot in Los Angeles is The Standard Lounge, 1960's style bar in Standard Hotel on Sunset Boulevard; photo (Pulse column) (S)","Lucite and Metal",185,"Style"
"104","2001-01-29T05:00:00+0000","Online banking: Of all the places Europeans go on the Internet for their financial needs, the Web sites of banks are generally their favorite destination, a report from Jupiter MMXI shows.. In Britain, the online bank Egg.com attracts more visitor...","Data Packet: By the Numbers",1312,"Business Day"
"105","2001-01-12T05:00:00+0000","Anna Kisselgoff Critic's Choice review of Dance on Camera Festival's film about late ballet star Erik Bruhn (S)","CRITIC'S CHOICE/Dance; A Glimpse of Ballet's Purist Prince of Perfectionism",577,"Movies"
"106","2001-10-07T05:00:00+0000","World Cup soccer qualifying results noted (M)","Six Nations Gain World Cup Finals",519,"Sports"
"107","2001-02-11T05:00:00+0000","","New & Noteworthy Paperbacks",722,"Books"
"108","2001-10-15T05:00:00+0000","Focus on debate over resumption whaling in Iceland, which resigned from International Whaling Commission in 1991 and forfeited right to catch up to 400 whales annually for 'scientific research;' despite opposition by whale lovers, poll suggests 75...","Reykjavik Journal; Whaling Ban, Not NATO, Heats Iceland's Temper",914,"World"
"109","2001-05-25T05:00:00+0000","Grace Glueck reviews contemporary Scandinavian photographs at Scandinavia House; photo (M)","The Faces That Shine Beneath a Midnight Sun",1048,"Arts"
"110","2001-10-04T05:00:00+0000","Designs of late Verner Panton are recreated for trade shows in Europe; photos (Currents) (S)","A Panton Renaissance, Walls, Chairs and All",193,"Style"
"111","2001-03-15T05:00:00+0000","Personal Shopper column on sources and prices of modular storage systems; photo (M)","Storage Space, Cubed",226,"Home & Garden"
"112","2001-08-01T05:00:00+0000","Silicone potholders grip hot handles safely and can be placed in dishwasher; photos (M)","Cool Mitts, Washable And Pliable",271,"Food"
"113","2001-05-27T05:00:00+0000","Charles Wilson reviews book The Rose City: Stories by David Ebershoff (S)","BOOKS IN BRIEF: FICTION",244,"Books"
"114","2001-01-05T05:00:00+0000","Ken Johnson reviews exhibition of works by Jes Fomsgaard at DCA Gallery (S)","Jes Fomsgaard",232,"Arts"
"115","2001-02-26T05:00:00+0000","Regarding ""Block That Spam,"" iTech, Jan. 22:. I devoured your article with relish as my attitude toward unsolicited e-mails constitutes not only annoyance but a breach of my privacy. To combat this intrusion, I have become proactive by finding t","Letters to the Technology Editor : Striking Back at Spam",1368,"Archives"
"116","2001-10-16T05:00:00+0000","","Paid Notice: Deaths  VAERST, RALPH",348,"Archives"
"117","2001-06-12T05:00:00+0000","There is now much debate about the future shape and organization of the European Union..The German foreign minister and then the German chancellor have argued for a federation. The French president and then the prime minister have stressed the rol...","The Cathedral Builders Might Get On With It by Themselves",4141,"Opinion"
"118","2001-09-20T05:00:00+0000","The pictures of the burning and crumbling towers in Manhattan left us all in shock and created a wave of sympathy, compassion and solidarity with the American people. They also spurred a chilling fear as the attack made the vulnerability of Wester...","War on Terrorism Raises Global Doubts and Fears : LETTERS TO THE EDITOR",1700,"Opinion"
"119","2001-10-06T05:00:00+0000","Sabena is granted bankruptcy protection until Nov 30 by Brussels court, while European Commission says it has received notification of Belgian government's plans to grant Sabena bridge loan of $115 million; wider rescue bid agreed to in July invol...","World Business Briefing | Europe: Belgium: Bankruptcy Protection Granted",151,"Business Day"
"120","2001-05-27T05:00:00+0000","","MOVIES: CRITIC'S CHOICE",617,"Arts"
"121","2001-07-02T05:00:00+0000","","Five Teams at European Event Win the Right to Play in Bali",512,"Arts"
"122","2001-07-28T05:00:00+0000","Another long breakaway formed early in the day, and once again Rolf Sorensen failed to make the train. At 36, it gets harder and harder to get good position near the front of the pack, to anticipate every move by rivals and to unleash that burst o...","A Dane's Ride Down Memory Lane",3950,"Sports"
"123","2001-07-27T05:00:00+0000","Another long breakaway formed early in the Tour de France on Thursday and once again Rolf Sorensen failed to make the train. At 36, it gets harder and harder to get good position near the front of the pack, to anticipate every move by rivals and t...","Dane Taking Ride Down Memory Lane",4007,"Sports"
"124","2001-12-09T05:00:00+0000","Norm Oshrin reviews Dee's Bagel Cafe/Deli & Grill in Monroe, NJ; photo (M)","QUICK BITE/Monroe; Putting Delicious Surprises in a Shmear",249,"New York"
"125","2001-01-28T05:00:00+0000","David Mermelstein reviews Piano Dance, new recording by pianist Gloria Cheng; photo (M)","Making a Sizable Impact Even With Mere Miniatures",254,"Arts"
"126","2001-03-18T05:00:00+0000","Norway defeats United States in women's Algarve Cup soccer tournament (S)","Norway Rallies To Beat U.S. Women",261,"Sports"
"127","2001-09-14T05:00:00+0000","Brief reviews of films now released on video: Blow, The Tailor of Panama, Into the Arms of Strangers and Joe Dirt; photo (S)","New Video Releases",699,"Movies"
"128","2001-12-07T05:00:00+0000","NATO members pledge to build closer ties with Russia, acknowledging that alliance must change at time when threat of terrorism has undermined conventional military doctrine; foreign ministers meeting in Brussels abandon previous arrangements and p...","Gingerly, NATO Plans Broader Role For Moscow",732,"World"
"129","2001-06-05T05:00:00+0000","President George W. Bush's $1.35 trillion tax cut has taken so much flak from critics that many Americans might be forgiven for thinking that it is an isolated act of right-wing folly, out of step with the rest of the world..Nothing could be furth...","Thinking Ahead / Commentary : Bush Tax Cut Reflects a Global Trend",4483,"Business Day"
"130","2001-05-02T05:00:00+0000","JOHN Wordin can hear the drums and he likes what they are saying. ""I feel pretty good about our chances, we're definitely in the mix,"" he said in a phone interview Tuesday.. ""We"" is the Mercury-Viatel bicycle racing team he directs, a","A Comely Team Hopes for an Invitation to the Biggest Dance",4326,"Sports"
"131","2001-09-25T05:00:00+0000","Scientists from Denmark and Germany use genetic testing of DNA from cod, fish severely depleted in many fishing grounds, to identify where individual fish come from; such testing may someday help stop poaching; researchers using ground-penetrating...","OBSERVATORY",640,"Science"
"132","2001-12-09T05:00:00+0000","International group of leaders in eduction and development begins raising money to establish Asian University for Women and make it accessible to the poor; expects to need $100 million to cover start-up costs and initial endowment; chairwomen are ...","Group Plans Asian College For Women In Poverty",705,"World"
"133","2001-04-15T05:00:00+0000","Q: Tell me about ''Dogma 2001,'' the video-game manifesto you published on the Web.

 It's based on a manifesto called ''Dogma 95,'' which was put together by a group of filmmakers, including the Danish director Lars von Trier. They set up a Vow o...","The Way We Live Now: 4-15-01: Questions for Ernest Adams; Heir of the Dogma",778,"Magazine"
"134","2001-10-25T05:00:00+0000","Arts Abroad column profiles Bjork, Icelandic pop star of international renown who is known more abroad than at home; photo (M)","In Reykjavik Searching for Bjork? Try New Yjork",1133,"Arts"
"135","2001-12-19T05:00:00+0000","Amanda Hesser article on Christmas breakfast; recipes; drawing; photo (M)","The Last Gift Of the Morning",1717,"Food"
"136","2001-09-27T05:00:00+0000","NATO and Macedonian officials agree on scope of new military force to take over as initial NATO mission ends; new NATO force will have 700 troops and three-month mission to provide security for unarmed international monitors; NATO commanders repor...","NATO and Macedonians Agree on Scope of New Force",261,"World"
"137","2001-01-26T05:00:00+0000","britain. London. British Museum, tel: (020) 7323-8000, open daily. To April 8. ""Rembrandt: The Printmaker."" Highlights of Rembrandt's works as a printmaker from the collections of the British Museum and Rijkmuseum, Amsterdam. The 200 impressions","Arts Guide",8170,"Style"
"138","2001-12-09T05:00:00+0000","New buildings in Europe that minimize air conditioning needs by maximizing natural ventilation described; diagram (The Year in Ideas) (S)","Self-Cooling Buildings",294,"Magazine"
"139","2001-12-16T05:00:00+0000","Gretchen Kurtz reviews Carlo's Bake Shop in Hoboken, NJ; logo (M)","QUICK BITE/Hoboken; A Bakery Delivers 20,000 Season's Greetings",288,"New York"
"140","2001-12-16T05:00:00+0000","Euro will be introduced on January 1 in most European Union countries, making it easier for tourists to compare prices across borders and change money; photos (M)","As the New Year Approaches, So Does the Euro",317,"Travel"
